"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"5534","JFK",2023,8,19,13,70,54,56.82,270,14.96014,17.2158299092,0,1015.9,10,2023-08-19 13:00:00
"5535","JFK",2023,8,19,14,72,55,55.06,280,9.20624,10.5943568672,0,1016.1,10,2023-08-19 14:00:00
"5536","JFK",2023,8,19,15,73,54,51.33,290,8.05546,9.2700622588,0,1016.1,10,2023-08-19 15:00:00
"5537","JFK",2023,8,19,16,76,56,49.92,270,12.65858,14.5672406924,0,1015.8,10,2023-08-19 16:00:00
"5538","JFK",2023,8,19,17,76,56,49.92,320,12.65858,14.5672406924,0,1015.5,10,2023-08-19 17:00:00
"5539","JFK",2023,8,19,18,75,54,47.99,260,16.11092,18.5401245176,0,1015,10,2023-08-19 18:00:00
"5540","JFK",2023,8,19,19,78,55,45.05,280,16.11092,18.5401245176,0,1014.7,10,2023-08-19 19:00:00
"5541","JFK",2023,8,19,20,77,57,50.07,260,17.2617,19.864419126,0,1014.4,10,2023-08-19 20:00:00
"5542","JFK",2023,8,19,21,76,55,48.14,NA,NA,NA,0,1014.8,10,2023-08-19 21:00:00
"5543","JFK",2023,8,19,22,76,56,49.92,260,12.65858,14.5672406924,0,1015.1,10,2023-08-19 22:00:00
"5544","JFK",2023,8,19,23,76,55,48.14,250,12.65858,14.5672406924,0,1015.5,10,2023-08-19 23:00:00
"5545","JFK",2023,8,20,0,74,56,53.37,260,16.11092,18.5401245176,0,1016.6,10,2023-08-20
"5546","JFK",2023,8,20,1,74,55,51.47,250,9.20624,10.5943568672,0,1016.9,10,2023-08-20 01:00:00
"5547","JFK",2023,8,20,2,71,57,61.24,260,10.35702,11.9186514756,0,1017.3,10,2023-08-20 02:00:00
"5548","JFK",2023,8,20,3,71,55,56.96,250,8.05546,9.2700622588,0,1017.6,10,2023-08-20 03:00:00
"5549","JFK",2023,8,20,4,68,57,67.86,270,9.20624,10.5943568672,0,1018,10,2023-08-20 04:00:00
"5550","JFK",2023,8,20,5,68,60,75.57,230,8.05546,9.2700622588,0,1017.8,10,2023-08-20 05:00:00
"5551","JFK",2023,8,20,6,68,60,75.57,260,9.20624,10.5943568672,0,1018.1,10,2023-08-20 06:00:00
"5552","JFK",2023,8,20,7,68,57,67.86,250,9.20624,10.5943568672,0,1018.2,10,2023-08-20 07:00:00
"5553","JFK",2023,8,20,8,67,56,67.75,260,9.20624,10.5943568672,0,1018.5,10,2023-08-20 08:00:00
"5554","JFK",2023,8,20,9,65,56,72.62,280,5.7539,6.621473042,0,1019.1,10,2023-08-20 09:00:00
"5555","JFK",2023,8,20,10,66,59,78.14,270,5.7539,6.621473042,0,1019.6,10,2023-08-20 10:00:00
"5556","JFK",2023,8,20,11,69,59,70.46,270,5.7539,6.621473042,0,1019.9,10,2023-08-20 11:00:00
"5557","JFK",2023,8,20,12,72,59,63.61,230,2.30156,2.6485892168,0,1020.1,10,2023-08-20 12:00:00
"5558","JFK",2023,8,20,13,75,60,59.59,220,4.60312,5.2971784336,0,1020.4,10,2023-08-20 13:00:00
"5559","JFK",2023,8,20,14,78,59,52.05,230,2.30156,2.6485892168,0,1020.3,10,2023-08-20 14:00:00
"5560","JFK",2023,8,20,15,80,58,47.02,240,10.35702,11.9186514756,0,1020,10,2023-08-20 15:00:00
"5561","JFK",2023,8,20,16,80,59,48.74,230,12.65858,14.5672406924,0,1019.3,10,2023-08-20 16:00:00
"5562","JFK",2023,8,20,17,82,60,47.32,230,16.11092,18.5401245176,0,1019.1,10,2023-08-20 17:00:00
"5563","JFK",2023,8,20,18,80,63,56.16,200,12.65858,14.5672406924,0,1018.8,10,2023-08-20 18:00:00
"5564","JFK",2023,8,20,19,80,65,60.24,190,12.65858,14.5672406924,0,1018.5,10,2023-08-20 19:00:00
"5565","JFK",2023,8,20,20,80,66,62.37,190,12.65858,14.5672406924,0,1018.2,10,2023-08-20 20:00:00
"5566","JFK",2023,8,20,21,78,66,66.61,200,11.5078,13.242946084,0,1018.1,10,2023-08-20 21:00:00
"5567","JFK",2023,8,20,22,78,65,64.33,180,10.35702,11.9186514756,0,1018.2,10,2023-08-20 22:00:00
"5568","JFK",2023,8,20,23,75,69,81.62,200,8.05546,9.2700622588,0,1018.1,10,2023-08-20 23:00:00
"5569","JFK",2023,8,21,0,74,68,81.55,190,5.7539,6.621473042,0,1018.5,10,2023-08-21
"5570","JFK",2023,8,21,1,76,64,66.38,240,8.05546,9.2700622588,0,1018.6,10,2023-08-21 01:00:00
"5571","JFK",2023,8,21,2,76,64,66.38,250,10.35702,11.9186514756,0,1019,10,2023-08-21 02:00:00
"5572","JFK",2023,8,21,3,74,68,81.55,240,10.35702,11.9186514756,0,1018.7,10,2023-08-21 03:00:00
"5573","JFK",2023,8,21,4,74,66,76.1,250,8.05546,9.2700622588,0,1018.5,10,2023-08-21 04:00:00
"5574","JFK",2023,8,21,5,73,66,78.7,250,10.35702,11.9186514756,0,1018.4,10,2023-08-21 05:00:00
"5575","JFK",2023,8,21,6,71,66,84.22,240,10.35702,11.9186514756,0,1017.9,10,2023-08-21 06:00:00
"5576","JFK",2023,8,21,7,72,67,84.28,240,8.05546,9.2700622588,0,1017.8,10,2023-08-21 07:00:00
"5577","JFK",2023,8,21,8,72,67,84.28,230,10.35702,11.9186514756,0,1017.9,10,2023-08-21 08:00:00
"5578","JFK",2023,8,21,9,71,68,90.25,240,10.35702,11.9186514756,0,1017.9,10,2023-08-21 09:00:00
"5579","JFK",2023,8,21,10,71,67,87.19,240,5.7539,6.621473042,0,1018.3,10,2023-08-21 10:00:00
"5580","JFK",2023,8,21,11,74,67,78.78,NA,NA,NA,0,1018.2,10,2023-08-21 11:00:00
"5581","JFK",2023,8,21,12,76,67,73.69,230,5.7539,6.621473042,0,1018.3,10,2023-08-21 12:00:00
"5582","JFK",2023,8,21,13,79,67,66.72,260,8.05546,9.2700622588,0,1018.2,10,2023-08-21 13:00:00
"5583","JFK",2023,8,21,14,82,68,62.62,250,8.05546,9.2700622588,0,1018,10,2023-08-21 14:00:00
"5584","JFK",2023,8,21,15,86,68,55.04,240,8.05546,9.2700622588,0,1017.5,10,2023-08-21 15:00:00
"5585","JFK",2023,8,21,16,88,68,51.65,240,8.05546,9.2700622588,0,1017.1,10,2023-08-21 16:00:00
"5586","JFK",2023,8,21,17,87,69,55.18,240,10.35702,11.9186514756,0,1016.4,10,2023-08-21 17:00:00
"5587","JFK",2023,8,21,18,86,69,56.97,250,9.20624,10.5943568672,0,1015.9,10,2023-08-21 18:00:00
"5588","JFK",2023,8,21,19,85,69,58.82,320,11.5078,13.242946084,0,1015.5,10,2023-08-21 19:00:00
"5589","JFK",2023,8,21,20,87,68,53.32,230,8.05546,9.2700622588,0,1015.4,10,2023-08-21 20:00:00
"5590","JFK",2023,8,21,21,87,67,51.51,320,12.65858,14.5672406924,0,1015.4,10,2023-08-21 21:00:00
"5591","JFK",2023,8,21,22,85,65,51.22,330,5.7539,6.621473042,0,1015.6,10,2023-08-21 22:00:00
"5592","JFK",2023,8,21,23,84,66,54.77,320,12.65858,14.5672406924,0,1015.7,10,2023-08-21 23:00:00
"5593","JFK",2023,8,22,0,83,66,56.57,350,8.05546,9.2700622588,0,1015.9,10,2023-08-22
"5594","JFK",2023,8,22,1,82,66,58.43,310,11.5078,13.242946084,0,1016.1,10,2023-08-22 01:00:00
"5595","JFK",2023,8,22,2,81,65,58.3,340,10.35702,11.9186514756,0,1015.9,10,2023-08-22 02:00:00
"5596","JFK",2023,8,22,3,79,66,64.45,330,11.5078,13.242946084,0,1016.2,10,2023-08-22 03:00:00
"5597","JFK",2023,8,22,4,77,67,71.28,10,9.20624,10.5943568672,0,1016.3,10,2023-08-22 04:00:00
"5598","JFK",2023,8,22,5,75,64,68.64,360,16.11092,18.5401245176,0,1016.6,10,2023-08-22 05:00:00
"5599","JFK",2023,8,22,6,73,62,68.42,10,11.5078,13.242946084,0,1016.1,10,2023-08-22 06:00:00
"5600","JFK",2023,8,22,7,72,61,68.31,350,12.65858,14.5672406924,0,1016.2,10,2023-08-22 07:00:00
"5601","JFK",2023,8,22,8,71,59,65.81,360,11.5078,13.242946084,0,1016.5,10,2023-08-22 08:00:00
"5602","JFK",2023,8,22,9,70,55,58.94,20,16.11092,18.5401245176,0,1016.9,10,2023-08-22 09:00:00
"5603","JFK",2023,8,22,10,69,53,56.69,360,12.65858,14.5672406924,0,1017.8,10,2023-08-22 10:00:00
"5604","JFK",2023,8,22,11,67,53,60.73,NA,NA,NA,0,1018.5,10,2023-08-22 11:00:00
"5605","JFK",2023,8,22,12,68,52,56.55,10,16.11092,18.5401245176,0,1018.6,10,2023-08-22 12:00:00
"5606","JFK",2023,8,22,13,70,53,54.78,360,16.11092,18.5401245176,0,1018.8,10,2023-08-22 13:00:00
"5607","JFK",2023,8,22,14,71,54,54.92,30,11.5078,13.242946084,0,1019.2,10,2023-08-22 14:00:00
"5608","JFK",2023,8,22,15,74,56,53.37,30,16.11092,18.5401245176,0,1019.3,10,2023-08-22 15:00:00
"5609","JFK",2023,8,22,16,75,56,51.62,30,12.65858,14.5672406924,0,1018.9,10,2023-08-22 16:00:00
"5610","JFK",2023,8,22,17,76,55,48.14,360,12.65858,14.5672406924,0,1018.8,10,2023-08-22 17:00:00
"5611","JFK",2023,8,22,18,78,55,45.05,10,11.5078,13.242946084,0,1018.5,10,2023-08-22 18:00:00
"5612","JFK",2023,8,22,19,78,55,45.05,360,12.65858,14.5672406924,0,1018,10,2023-08-22 19:00:00
"5613","JFK",2023,8,22,20,78,55,45.05,20,10.35702,11.9186514756,0,1018,10,2023-08-22 20:00:00
"5614","JFK",2023,8,22,21,78,55,45.05,10,12.65858,14.5672406924,0,1018.2,10,2023-08-22 21:00:00
"5615","JFK",2023,8,22,22,76,55,48.14,30,9.20624,10.5943568672,0,1018.6,10,2023-08-22 22:00:00
"5616","JFK",2023,8,22,23,74,53,47.84,360,8.05546,9.2700622588,0,1018.6,10,2023-08-22 23:00:00
"5617","JFK",2023,8,23,0,73,52,47.69,40,5.7539,6.621473042,0,1019.2,10,2023-08-23
"5618","JFK",2023,8,23,1,72,56,57.1,10,5.7539,6.621473042,0,1019.4,10,2023-08-23 01:00:00
"5619","JFK",2023,8,23,2,71,55,56.96,360,9.20624,10.5943568672,0,1019.5,10,2023-08-23 02:00:00
"5620","JFK",2023,8,23,3,70,54,56.82,340,8.05546,9.2700622588,0,1019.6,10,2023-08-23 03:00:00
"5621","JFK",2023,8,23,4,66,55,67.64,360,5.7539,6.621473042,0,1019.5,10,2023-08-23 04:00:00
"5622","JFK",2023,8,23,5,67,56,67.75,50,4.60312,5.2971784336,0,1019.6,10,2023-08-23 05:00:00
"5623","JFK",2023,8,23,6,67,53,60.73,40,8.05546,9.2700622588,0,1019.9,10,2023-08-23 06:00:00
"5624","JFK",2023,8,23,7,66,52,60.6,20,11.5078,13.242946084,0,1019.9,10,2023-08-23 07:00:00
"5625","JFK",2023,8,23,8,64,52,64.97,20,10.35702,11.9186514756,0,1020.2,10,2023-08-23 08:00:00
"5626","JFK",2023,8,23,9,63,51,64.85,30,9.20624,10.5943568672,0,1020.6,10,2023-08-23 09:00:00
"5627","JFK",2023,8,23,10,64,51,62.62,30,9.20624,10.5943568672,0,1021.2,10,2023-08-23 10:00:00
"5628","JFK",2023,8,23,11,67,51,56.41,10,8.05546,9.2700622588,0,1021.3,10,2023-08-23 11:00:00
"5629","JFK",2023,8,23,12,68,53,58.67,20,11.5078,13.242946084,0,1021.4,10,2023-08-23 12:00:00
"5630","JFK",2023,8,23,13,70,54,56.82,40,11.5078,13.242946084,0,1021.4,10,2023-08-23 13:00:00
"5631","JFK",2023,8,23,14,74,55,51.47,30,5.7539,6.621473042,0,1021.4,10,2023-08-23 14:00:00
"5632","JFK",2023,8,23,15,75,54,47.99,10,2.30156,2.6485892168,0,1020.6,10,2023-08-23 15:00:00
"5633","JFK",2023,8,23,16,75,57,53.52,30,5.7539,6.621473042,0,1019.9,10,2023-08-23 16:00:00
"5634","JFK",2023,8,23,17,75,58,55.48,180,9.20624,10.5943568672,0,1020.1,10,2023-08-23 17:00:00
"5635","JFK",2023,8,23,18,75,60,59.59,170,9.20624,10.5943568672,0,1019.8,10,2023-08-23 18:00:00
"5636","JFK",2023,8,23,19,74,60,61.62,170,9.20624,10.5943568672,0,1019.7,10,2023-08-23 19:00:00
"5637","JFK",2023,8,23,20,72,60,65.92,180,8.05546,9.2700622588,0,1019.3,10,2023-08-23 20:00:00
"5638","JFK",2023,8,23,21,70,59,68.09,160,8.05546,9.2700622588,0,1019,10,2023-08-23 21:00:00
"5639","JFK",2023,8,23,22,70,59,68.09,140,9.20624,10.5943568672,0,1018.3,10,2023-08-23 22:00:00
"5640","JFK",2023,8,23,23,69,60,73.02,130,10.35702,11.9186514756,0,1018.3,10,2023-08-23 23:00:00
"5641","JFK",2023,8,24,0,69,60,73.02,140,9.20624,10.5943568672,0,1018.9,10,2023-08-24
"5642","JFK",2023,8,24,1,69,59,70.46,140,5.7539,6.621473042,0,1019.4,10,2023-08-24 01:00:00
"5643","JFK",2023,8,24,2,69,59,70.46,160,5.7539,6.621473042,0,1018.9,10,2023-08-24 02:00:00
"5644","JFK",2023,8,24,3,69,59,70.46,140,9.20624,10.5943568672,0,1018.9,10,2023-08-24 03:00:00
"5645","JFK",2023,8,24,4,69,59,70.46,150,4.60312,5.2971784336,0,1018.8,10,2023-08-24 04:00:00
"5646","JFK",2023,8,24,5,69,61,75.66,150,5.7539,6.621473042,0,1018,10,2023-08-24 05:00:00
"5647","JFK",2023,8,24,6,69,62,78.38,150,9.20624,10.5943568672,0,1018.1,10,2023-08-24 06:00:00
"5648","JFK",2023,8,24,7,69,63,81.19,150,5.7539,6.621473042,0,1018.2,10,2023-08-24 07:00:00
"5649","JFK",2023,8,24,8,70,62,75.75,160,5.7539,6.621473042,0,1018,10,2023-08-24 08:00:00
"5650","JFK",2023,8,24,9,70,63,78.46,140,5.7539,6.621473042,0,1017.9,10,2023-08-24 09:00:00
"5651","JFK",2023,8,24,10,70,64,81.27,130,5.7539,6.621473042,0,1018,10,2023-08-24 10:00:00
"5652","JFK",2023,8,24,11,71,64,78.54,150,9.20624,10.5943568672,0,1018.2,10,2023-08-24 11:00:00
"5653","JFK",2023,8,24,12,71,63,75.84,150,11.5078,13.242946084,0,1018.4,10,2023-08-24 12:00:00
"5654","JFK",2023,8,24,13,71,64,78.54,140,12.65858,14.5672406924,0,1018.6,10,2023-08-24 13:00:00
"5655","JFK",2023,8,24,14,72,64,75.92,150,14.96014,17.2158299092,0,1019,10,2023-08-24 14:00:00
"5656","JFK",2023,8,24,15,72,64,75.92,150,12.65858,14.5672406924,0,1018.6,10,2023-08-24 15:00:00
"5657","JFK",2023,8,24,16,71,65,81.34,150,17.2617,19.864419126,1e-04,1018.5,10,2023-08-24 16:00:00
"5658","JFK",2023,8,24,17,69,62,78.38,170,14.96014,17.2158299092,1e-04,1018.4,10,2023-08-24 17:00:00
"5659","JFK",2023,8,24,18,68,66,93.32,150,12.65858,14.5672406924,1e-04,1018.2,10,2023-08-24 18:00:00
"5660","JFK",2023,8,24,19,68,67,96.61,160,2.30156,2.6485892168,0.02,1017.6,6,2023-08-24 19:00:00
"5661","JFK",2023,8,24,20,71,63,75.84,160,12.65858,14.5672406924,0,1017.3,10,2023-08-24 20:00:00
"5662","JFK",2023,8,24,21,71,63,75.84,160,12.65858,14.5672406924,0,1017.1,10,2023-08-24 21:00:00
"5663","JFK",2023,8,24,22,71,63,75.84,140,12.65858,14.5672406924,0,1017.1,10,2023-08-24 22:00:00
"5664","JFK",2023,8,24,23,71,63,75.84,150,11.5078,13.242946084,1e-04,1017.2,10,2023-08-24 23:00:00
"5665","JFK",2023,8,25,0,70,65,84.16,170,12.65858,14.5672406924,1e-04,1017.6,10,2023-08-25
"5666","JFK",2023,8,25,1,71,64,78.54,180,12.65858,14.5672406924,1e-04,1016.9,10,2023-08-25 01:00:00
"5667","JFK",2023,8,25,2,70,67,90.21,170,16.11092,18.5401245176,0,1015.6,10,2023-08-25 02:00:00
"5668","JFK",2023,8,25,3,70,67,90.21,170,16.11092,18.5401245176,0,1015.4,10,2023-08-25 03:00:00
"5669","JFK",2023,8,25,4,71.6,68,88.43,170,14.96014,17.2158299092,0,1014.9,10,2023-08-25 04:00:00
"5670","JFK",2023,8,25,5,71,68,90.25,170,18.41248,21.1887137344,0,1015.1,10,2023-08-25 05:00:00
"5671","JFK",2023,8,25,6,72,66,81.41,180,14.96014,17.2158299092,0,1014.7,10,2023-08-25 06:00:00
"5672","JFK",2023,8,25,7,71,68,90.25,190,16.11092,18.5401245176,1e-04,1014.2,10,2023-08-25 07:00:00
"5673","JFK",2023,8,25,8,71,68,90.25,170,12.65858,14.5672406924,1e-04,1013.6,10,2023-08-25 08:00:00
"5674","JFK",2023,8,25,9,73,69,87.29,180,12.65858,14.5672406924,0,1013,10,2023-08-25 09:00:00
"5675","JFK",2023,8,25,10,73,69,87.29,180,16.11092,18.5401245176,1e-04,1013.3,10,2023-08-25 10:00:00
"5676","JFK",2023,8,25,11,72,70,93.43,200,12.65858,14.5672406924,0.01,1012.8,7,2023-08-25 11:00:00
"5677","JFK",2023,8,25,12,70,70,100,180,12.65858,14.5672406924,0.08,1012.6,4,2023-08-25 12:00:00
"5678","JFK",2023,8,25,13,71,71,100,200,16.11092,18.5401245176,1e-04,1012.3,10,2023-08-25 13:00:00
"5679","JFK",2023,8,25,14,72,71,96.66,180,17.2617,19.864419126,1e-04,1012.6,10,2023-08-25 14:00:00
"5680","JFK",2023,8,25,15,72,72,100,NA,NA,NA,0.01,1012.3,10,2023-08-25 15:00:00
"5681","JFK",2023,8,25,16,72,72,100,200,12.65858,14.5672406924,1e-04,1011.6,10,2023-08-25 16:00:00
"5682","JFK",2023,8,25,17,76,72,87.43,180,14.96014,17.2158299092,0,1011.5,10,2023-08-25 17:00:00
"5683","JFK",2023,8,25,18,75,72,90.4,180,16.11092,18.5401245176,0,1011,10,2023-08-25 18:00:00
"5684","JFK",2023,8,25,19,75,72,90.4,180,16.11092,18.5401245176,0,1010.7,10,2023-08-25 19:00:00
"5685","JFK",2023,8,25,20,75.2,71.6,88.59,190,12.65858,14.5672406924,0,1010.7,10,2023-08-25 20:00:00
"5686","JFK",2023,8,25,21,75,72,90.4,NA,NA,NA,0,1010.6,10,2023-08-25 21:00:00
"5687","JFK",2023,8,25,22,74,71,90.36,NA,NA,NA,0,1010.2,10,2023-08-25 22:00:00
"5688","JFK",2023,8,25,23,73,71,93.45,190,12.65858,14.5672406924,0,1010.2,10,2023-08-25 23:00:00
"5689","JFK",2023,8,26,0,72,71,96.66,190,10.35702,11.9186514756,0,1010.3,10,2023-08-26
"5690","JFK",2023,8,26,1,72,71,96.66,180,5.7539,6.621473042,0,1010.3,10,2023-08-26 01:00:00
"5691","JFK",2023,8,26,2,71,71,100,130,2.30156,2.6485892168,0,1010.5,10,2023-08-26 02:00:00
"5692","JFK",2023,8,26,3,72,71,96.66,200,2.30156,2.6485892168,0,1010.4,10,2023-08-26 03:00:00
"5693","JFK",2023,8,26,4,72,71,96.66,200,2.30156,2.6485892168,0,1010.3,10,2023-08-26 04:00:00
"5694","JFK",2023,8,26,5,72,72,100,210,5.7539,6.621473042,0,1009.9,10,2023-08-26 05:00:00
"5695","JFK",2023,8,26,6,72,72,100,180,4.60312,5.2971784336,0,1009.6,8,2023-08-26 06:00:00
"5696","JFK",2023,8,26,7,71,71,100,0,0,0,0,1009.4,9,2023-08-26 07:00:00
"5697","JFK",2023,8,26,8,70,70,100,0,0,0,0,1009.4,7,2023-08-26 08:00:00
"5698","JFK",2023,8,26,9,70,70,100,0,0,0,0,1009.6,6,2023-08-26 09:00:00
"5699","JFK",2023,8,26,10,72,72,100,230,4.60312,5.2971784336,0,1010.2,8,2023-08-26 10:00:00
"5700","JFK",2023,8,26,11,73,73,100,260,5.7539,6.621473042,0.01,1010.6,9,2023-08-26 11:00:00
"5701","JFK",2023,8,26,12,72,72,100,310,11.5078,13.242946084,0.01,1010.8,10,2023-08-26 12:00:00
"5702","JFK",2023,8,26,13,72,70,93.43,10,9.20624,10.5943568672,1e-04,1011.5,10,2023-08-26 13:00:00
"5703","JFK",2023,8,26,14,77,70,79.02,50,10.35702,11.9186514756,0,1011.3,10,2023-08-26 14:00:00
"5704","JFK",2023,8,26,15,81,69,66.95,50,9.20624,10.5943568672,0,1010.9,10,2023-08-26 15:00:00
"5705","JFK",2023,8,26,16,83,69,62.74,40,8.05546,9.2700622588,0,1010.5,10,2023-08-26 16:00:00
"5706","JFK",2023,8,26,17,85,69,58.82,30,5.7539,6.621473042,0,1010.2,10,2023-08-26 17:00:00
"5707","JFK",2023,8,26,18,80,70,71.58,330,9.20624,10.5943568672,0,1010,10,2023-08-26 18:00:00
"5708","JFK",2023,8,26,19,82,70,67.06,210,9.20624,10.5943568672,0,1009.3,10,2023-08-26 19:00:00
"5709","JFK",2023,8,26,20,79,69,71.48,170,9.20624,10.5943568672,0,1009.5,10,2023-08-26 20:00:00
"5710","JFK",2023,8,26,21,79,69,71.48,180,8.05546,9.2700622588,0,1009.8,10,2023-08-26 21:00:00
"5711","JFK",2023,8,26,22,77,66,68.85,170,5.7539,6.621473042,0,1010.2,10,2023-08-26 22:00:00
"5712","JFK",2023,8,26,23,74,68,81.55,150,5.7539,6.621473042,0,1010.4,10,2023-08-26 23:00:00
"5713","JFK",2023,8,27,0,72,69,90.28,160,5.7539,6.621473042,0,1011.1,10,2023-08-27
"5714","JFK",2023,8,27,1,72,68,87.24,200,4.60312,5.2971784336,0,1011.1,10,2023-08-27 01:00:00
"5715","JFK",2023,8,27,2,72,68,87.24,210,4.60312,5.2971784336,0,1011.3,10,2023-08-27 02:00:00
"5716","JFK",2023,8,27,3,72,67,84.28,210,5.7539,6.621473042,0,1011.4,10,2023-08-27 03:00:00
"5717","JFK",2023,8,27,4,73,67,81.48,260,5.7539,6.621473042,0,1011.3,10,2023-08-27 04:00:00
"5718","JFK",2023,8,27,5,71,66,84.22,0,0,0,0,1011.3,10,2023-08-27 05:00:00
"5719","JFK",2023,8,27,6,71,65,81.34,360,5.7539,6.621473042,0,1011.1,10,2023-08-27 06:00:00
"5720","JFK",2023,8,27,7,71,63,75.84,10,8.05546,9.2700622588,0,1011.1,10,2023-08-27 07:00:00
"5721","JFK",2023,8,27,8,69,63,81.19,360,5.7539,6.621473042,0,1011.5,10,2023-08-27 08:00:00
"5722","JFK",2023,8,27,9,68,63,84.03,360,9.20624,10.5943568672,0,1011.8,10,2023-08-27 09:00:00
"5723","JFK",2023,8,27,10,68,63,84.03,10,5.7539,6.621473042,0,1012.5,10,2023-08-27 10:00:00
"5724","JFK",2023,8,27,11,70,64,81.27,10,5.7539,6.621473042,0,1013.2,10,2023-08-27 11:00:00
"5725","JFK",2023,8,27,12,73,64,73.4,360,10.35702,11.9186514756,0,1013.3,10,2023-08-27 12:00:00
"5726","JFK",2023,8,27,13,76,64,66.38,10,5.7539,6.621473042,0,1013.6,10,2023-08-27 13:00:00
"5727","JFK",2023,8,27,14,77,63,62,20,10.35702,11.9186514756,0,1014,10,2023-08-27 14:00:00
"5728","JFK",2023,8,27,15,80,63,56.16,20,11.5078,13.242946084,0,1013.8,10,2023-08-27 15:00:00
"5729","JFK",2023,8,27,16,81,63,54.36,40,9.20624,10.5943568672,0,1013.2,10,2023-08-27 16:00:00
"5730","JFK",2023,8,27,17,82,64,54.5,10,11.5078,13.242946084,0,1013.1,10,2023-08-27 17:00:00
"5731","JFK",2023,8,27,18,80,62,54.22,10,8.05546,9.2700622588,0,1012.8,10,2023-08-27 18:00:00
"5732","JFK",2023,8,27,19,83,62,49.17,50,8.05546,9.2700622588,0,1012.6,10,2023-08-27 19:00:00
"5733","JFK",2023,8,27,20,79,67,66.72,0,0,0,0,1013,10,2023-08-27 20:00:00
"5734","JFK",2023,8,27,21,77,66,68.85,180,11.5078,13.242946084,0,1013.5,10,2023-08-27 21:00:00
"5735","JFK",2023,8,27,22,75,66,73.59,180,5.7539,6.621473042,0,1013.6,10,2023-08-27 22:00:00
"5736","JFK",2023,8,27,23,73,64,73.4,160,4.60312,5.2971784336,0,1014.1,10,2023-08-27 23:00:00
"5737","JFK",2023,8,28,0,73,65,76.01,130,2.30156,2.6485892168,0,1014.9,10,2023-08-28
"5738","JFK",2023,8,28,1,71.6,69.8,94.06,120,5.7539,6.621473042,0,1015.2,10,2023-08-28 01:00:00
"5739","JFK",2023,8,28,2,70,69,96.64,120,4.60312,5.2971784336,0,1015.6,10,2023-08-28 02:00:00
"5740","JFK",2023,8,28,3,69,68,96.62,90,2.30156,2.6485892168,0,1015.7,10,2023-08-28 03:00:00
"5741","JFK",2023,8,28,4,68,67,96.61,110,4.60312,5.2971784336,0,1015.8,10,2023-08-28 04:00:00
"5742","JFK",2023,8,28,5,69,68,96.62,100,4.60312,5.2971784336,0,1016,9,2023-08-28 05:00:00
"5743","JFK",2023,8,28,6,68,67,96.61,120,4.60312,5.2971784336,0,1016,10,2023-08-28 06:00:00
"5744","JFK",2023,8,28,7,68,67,96.61,0,0,0,0,1016,10,2023-08-28 07:00:00
"5745","JFK",2023,8,28,8,68,67,96.61,70,4.60312,5.2971784336,0,1016.4,10,2023-08-28 08:00:00
"5746","JFK",2023,8,28,9,69.8,66.2,88.34,60,4.60312,5.2971784336,0,1016.6,10,2023-08-28 09:00:00
"5747","JFK",2023,8,28,10,69.8,68,94.01,10,5.7539,6.621473042,0,1017.1,10,2023-08-28 10:00:00
"5748","JFK",2023,8,28,11,69,67,93.35,70,4.60312,5.2971784336,0,1017.5,10,2023-08-28 11:00:00
"5749","JFK",2023,8,28,12,70,66,87.14,90,5.7539,6.621473042,0,1017.5,10,2023-08-28 12:00:00
"5750","JFK",2023,8,28,13,71,66,84.22,90,9.20624,10.5943568672,0,1018,10,2023-08-28 13:00:00
"5751","JFK",2023,8,28,14,72,65,78.62,100,11.5078,13.242946084,0,1018.4,10,2023-08-28 14:00:00
"5752","JFK",2023,8,28,15,71,64,78.54,120,11.5078,13.242946084,0,1018.1,10,2023-08-28 15:00:00
"5753","JFK",2023,8,28,16,71,65,81.34,100,8.05546,9.2700622588,0,1018.1,10,2023-08-28 16:00:00
"5754","JFK",2023,8,28,17,73,66,78.7,110,12.65858,14.5672406924,0,1018,10,2023-08-28 17:00:00
"5755","JFK",2023,8,28,18,73,65,76.01,120,10.35702,11.9186514756,0,1017.4,10,2023-08-28 18:00:00
"5756","JFK",2023,8,28,19,73,66,78.7,110,10.35702,11.9186514756,0,1017.1,10,2023-08-28 19:00:00
"5757","JFK",2023,8,28,20,72,65,78.62,120,10.35702,11.9186514756,0,1017.3,10,2023-08-28 20:00:00
"5758","JFK",2023,8,28,21,71,64,78.54,110,11.5078,13.242946084,0,1017.3,10,2023-08-28 21:00:00
"5759","JFK",2023,8,28,22,70,65,84.16,120,10.35702,11.9186514756,0,1017.5,10,2023-08-28 22:00:00
"5760","JFK",2023,8,28,23,70,65,84.16,120,9.20624,10.5943568672,0,1017.2,10,2023-08-28 23:00:00
"5761","JFK",2023,8,29,0,69,65,87.08,90,5.7539,6.621473042,0,1017.4,10,2023-08-29
"5762","JFK",2023,8,29,1,70,65,84.16,80,8.05546,9.2700622588,0,1017.5,10,2023-08-29 01:00:00
"5763","JFK",2023,8,29,2,69,65,87.08,110,5.7539,6.621473042,0,1017.5,10,2023-08-29 02:00:00
"5764","JFK",2023,8,29,3,69,65,87.08,70,5.7539,6.621473042,0,1017.3,10,2023-08-29 03:00:00
