establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code
7134,M10062,Northside Noodle Co,,609 Vulcan Street ,Iron Mountain,MI,49801,(906) 396-7521,2020-11-05,Meat Processing,,50,5010,Very Small,45.829335582496,-88.057445411251,Dickinson County,26043
6166838,M1007,"Cherokee Nation Meat Processing, LLC",,18919 N 466 Road ,Tahlequah,OK,74464,(918) 384-7879,2023-05-24,Meat Processing; Meat Slaughter,,40,40OK,Small,35.917358308607,-95.055782212861,Cherokee County,40021
7136,M10072+P10072,"Kowalski Companies, Inc.",,2270 Holbrook Avenue ,Hamtramck,MI,48212,(313) 873-8200,2021-11-16,Meat Processing; Poultry Processing,Kowalski Company Inc; Kowalski Sausage Company Inc; Marquis Meats; Simply Sides,50,5008,Small,42.391856979761,-83.058926995405,Wayne County,26163
4158,M1009A+P17328A,Michael Angelo's Gourmet Foods Inc.,,200 Michael Angelo Way ,Austin,TX,78728,(512) 218-3500,2021-05-21,Meat Processing; Poultry Processing,,40,4033,Small,30.471645989675,-97.676955991274,Travis County,48453
4799,M101+P1539,Hickory Baked Ham Company Inc.,,3221 N. Commerce Ct. ,Castle Rock,CO,80104,(303) 688-2633,2021-10-14,Meat Processing; Poultry Processing,Bushwacker Meats; Hickory Baked Foods; High Valley Farm; One-O-One Meats,15,1511,Very Small,39.409338,-104.870809,Douglas County,08035
7147,M10100+P10100,"Albie's Food Products, LLC",187364500,1534 O'Rourke Blvd ,Gaylord,MI,49735,(989) 732-2800,2021-08-11,Meat Processing; Poultry Processing,C.A. Curtze - Grand Duchess; Claire's Gourmet; Grand Prairie Foods; Kristi's Gourmet Favorites; Mickeys Brand - Mickeys; National Food Group; Vollwerth - Copper Harbor,50,5010,Small,45.01067600912,-84.692867037232,Otsego County,26137
7148,M10102,"A. Gemmen & Sons, Inc.",,11404 68th Avenue ,Allendale,MI,49401,(616) 895-4333,2014-12-24,Meat Processing,,50,5009,Very Small,42.976099016599,-85.953657993094,Ottawa County,26139
7149,M10103,Berghorst Farms,,2255 South Baldwin Avenue ,Fremont,MI,49412,,2021-10-15,Meat Processing,,50,5009,Very Small,43.51287999354,-85.881128965822,Newaygo County,26123
7150,M10105+P10105,"Smith Meat Packing, Inc.",,2043 International Way ,Port Huron,MI,48060,(810) 990-8418,2022-03-25,Meat Processing; Poultry Processing,,50,5010,Small,42.967770003233,-82.466714020104,St. Clair County,26147
126855,M10105A+P10105A,"Smith Meat Packing, Inc.",,1420 Thomas Street ,Port Huron,MI,48060,(810) 985-5900,2021-10-04,Meat Processing; Poultry Processing,,50,5010,Small,42.990552016064,-82.434998993964,St. Clair County,26147
7154,M10113,El Acapulco Tamales LLC,,2855 East Burt Road ,Burt,MI,48417,,2021-08-17,Meat Processing,,50,5010,Very Small,43.235641002299,-83.897042965469,Saginaw County,26145
7155,M10114+P10114+V10114,"C. Roy, Inc.",,444 Roy Drive ,Yale,MI,48097,(810) 387-3975,2021-08-17,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,50,5010,Very Small,43.122413015516,-82.788671973529,St. Clair County,26147
7156,M10116+P10116,Mello Meats Inc.,,6255 Center Dr. ,Sterling Height,MI,48312,(248) 289-1409,2024-07-23,Meat Processing; Poultry Processing,Kubisch Sausage Co.,50,5008,Small,42.56077801928,-83.045645031634,Macomb County,26099
2083,M10130+P10130,"Kenosha Beef International, Ltd.",,1821 Dividend Dr. ,Columbus,OH,43228,(614) 771-1330,2022-03-25,Meat Processing; Poultry Processing,Birchwood Foods,50,5027,Small,39.991084989156,-83.122382025757,Franklin County,39049
6168755,M10130A+P10130A,"Kenosha Beef International, Ltd.",095027207,1911 Dividend Drive ,Columbus,OH,43228,(614) 771-1330,2025-10-30,Meat Processing; Poultry Processing,,50,5027,Small,39.993608780202,-83.121501506828,Franklin County,39049
7161,M10136,KLP Specialty Food,,8618 Fenkell ,Detroit,MI,48238,(313) 345-6565,2009-07-08,Meat Processing,Empire Packing Co.,50,5008,Very Small,42.402726003156,-83.155802014822,Wayne County,26163
7162,M10139+P10139,"T. Wigley, Inc.",,1537 Hale Street ,Detroit,MI,48207,(313) 831-6881,2021-08-12,Meat Processing,Wigleys,50,5008,Small,42.353272983969,-83.042056990341,Wayne County,26163
2513,M1014+P513,Carl Buddig and Co,,50 W Taft Drive ,South Holland,IL,60473,(708) 339-7300,2011-11-10,Meat Processing; Poultry Processing,"CBC, Inc",50,5013,Large,41.594791003314,-87.619085995303,Cook County,17031
7164,M10147+P10147+V10147,Countryside Quality Meats LLC,,1184 Adolph Road ,Union City,MI,49094,(517) 741-4275,2021-10-14,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,50,5034,Very Small,42.055395986911,-85.129483977859,Branch County,26023
2515,M1014B+P513B,Carl Buddig & Company,,16615 S. Vincennes ,South Holland,IL,60473,(708) 798-0900,2012-01-23,Meat Processing; Poultry Processing,"CBC, Inc",50,5013,Small,41.592909014594,-87.623160019341,Cook County,17031
6413,M1015+P1015+V1015,"Empire Kosher Poultry, Inc.",,247 Empire Drive ,Mifflintown,PA,17059,(717) 436-5921,2021-10-28,Certification - Export; Meat Processing; Poultry Processing; Poultry Slaughter,Alie; Alle; BluCut; Empire Kosher; Galil; Grossman'a Kosher; Kosher Valley; Trafe Poultry,60,6005,Large,40.560395000763,-77.397516005392,Juniata County,42067
7168,M10158+P10158,Winter Sausage Manufacturing Company Inc.,,22011 Gratiot ,Eastpointe,MI,48021,(586) 777-9080,2021-08-11,Meat Processing; Poultry Processing,,50,5008,Small,42.459742486024,-82.961543314402,Macomb County,26099
7169,M10165+P10165,Louie's Meats,,2040 Cass Road ,Traverse City,MI,49684,(616) 946-4811,2021-09-22,Meat Processing; Poultry Processing,Louie's Meat's,50,5010,Small,44.716110785825,-85.624476599332,Grand Traverse County,26055
7173,M10176+P10176,"Jones Butchering and Meat Processing, LLC",,7965 Potters Road ,Saranac,MI,48881,(616) 642-9212,2021-08-12,Meat Processing; Meat Slaughter; Poultry Processing,Jones Farm Market; Jones Farm Meats,50,5009,Small,42.979471014337,-85.232577028327,Ionia County,26067
7179,M10195+P10195,Bernthal Packing Inc.,,9378 Junction Road ,Frankenmuth,MI,48734,(989) 652-2648,2022-03-30,Meat Processing; Meat Slaughter,,50,5010,Very Small,43.3352910184,-83.771365966541,Saginaw County,26145
7180,M10198,"Dave's Sausage Factory, Inc.",,10550 W. Vernor ,Dearborn,MI,48120,(313) 841-7626,2021-10-25,Meat Processing,,50,5008,Small,42.303327988974,-83.147857982268,Wayne County,26163
7182,M10203+P10203,"A&R PackingCo., Inc.",,34165 Autry ,Livonia,MI,48150,(734) 422-2060,1994-12-01,Meat Processing; Poultry Processing,A & R Packing LLC,50,5008,Small,42.380227943247,-83.381311964293,Wayne County,26163
7188,M10219+P10219,"E.W. Grobbel Sons, Inc.",016886152,2500 Orleans St. P.O. Box 07580,Detroit,MI,48207,(313) 567-8000,1994-04-11,Meat Processing; Poultry Processing,Adelaide Farm Foods; EW Grobbel; United Meat & Deli,50,5008,Small,42.347238013683,-83.036860964744,Wayne County,26163
7190,M10226,DeVries Meats,,17685 80th Avenue ,Coopersville,MI,49404,(616) 837-6061,2022-01-27,Meat Processing; Meat Slaughter,UTICA PACKING,50,5009,Small,43.091299013743,-85.987694974052,Ottawa County,26139
7191,M10227+P10227,Plath's Meats Inc.,,116 South Third Street ,Rogers City,MI,49779,(989) 734-2232,2016-07-06,Meat Processing; Poultry Processing,,50,5010,Very Small,45.419334985977,-83.814996035683,Presque Isle County,26141
7196,M10249+P10249,"Zalack's Flint Provision, Inc.",,2801 Lippincott Blvd ,Flint,MI,48507,(810) 742-4100,2021-08-26,Meat Processing; Poultry Processing,"Flint Provision, Inc.; Zalack's Provision, Inc.",50,5010,Very Small,43.004193018658,-83.647777989343,Genesee County,26049
6166960,M1025+P1025+V1025,5R Custom Meats,,439 Mt. Vernon Rd ,Mt. Vernon,AR,72111,(501) 556-5077,2023-09-05,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,35,3502,Very Small,35.226404787753,-92.092224953454,White County,05145
7197,M10251+P10251+V10251,Ernst Hotel Supply Co.,,2888 Riopelle ,Detroit,MI,48207,(313) 832-4300,2022-02-11,Meat Processing; Poultry Processing; Voluntary Processing - Meat,Diamond Pride,50,5008,Small,42.349118996574,-83.039961011633,Wayne County,26163
7198,M10252,Berry & Sons Rababeh Isl Slau,,2496 Orleans St. ,Detroit,MI,48207,(313) 259-6925,2021-08-30,Meat Processing; Meat Slaughter,,50,5008,Small,42.347047995938,-83.036860964744,Wayne County,26163
7199,M10256+P10256,"E & H Packing Co, Inc.",,2453 Riopelle Street ,Detroit,MI,48207,(586) 838-8286,2021-07-15,Meat Processing; Poultry Processing,,50,5008,Very Small,42.346255270571,-83.038379600876,Wayne County,26163
7200,M10259,Kern's Sausages Inc.,,110 West Jefferson Street ,Frankenmuth,MI,48734,,2021-08-17,Meat Processing,,50,5010,Very Small,43.321890995522,-83.740748969717,Saginaw County,26145
7201,M10266+P10266,"Detroit Sausage Company, Inc.",,2715 St. Aubin ,Detroit,MI,48207,(313) 259-0555,2021-08-24,Meat Processing; Poultry Processing,,50,5008,Small,42.349728989578,-83.034929019881,Wayne County,26163
7202,M10269,"Jos. Sanders, Inc.",,237 South Main ,Custer,MI,49405,(231) 757-4768,2021-10-15,Meat Processing; Meat Slaughter,,50,5010,Small,43.950175994053,-86.219205989604,Mason County,26105
7203,M10270+P10270,"The Meat Block, Inc.",,2330 East Broadway ,Muskegon,MI,49444,(231) 773-0224,2014-08-28,Meat Processing; Poultry Processing,,50,5009,Small,43.201796008834,-86.186516986315,Muskegon County,26121
6166847,M1030+P1030,Manna Asian Foods LLC,094546951,6918 Madison Ave. ,Indianapolis,IN,46227,(913) 238-9323,2025-06-24,Meat Processing; Poultry Processing,,50,5023,Very Small,39.666127990776,-86.129622974493,Marion County,18097
7213,M10301+P10301+V10301,Walsh Packing Company,,7551 Pigeon Road ,Pigeon,MI,48755,(989) 453-2961,2018-09-28,Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Processing - Rabbit; Voluntary Slaughter - Meat; Voluntary Slaughter - Poultry; Voluntary Slaughter - Rabbit,,50,5010,Very Small,43.828654994177,-83.281773972922,Huron County,26063
7214,M10306+P10306+V10306,"Michigan Brand, Inc.",,1313 South Farragut Street ,Bay City,MI,48708,(989) 893-9589,2021-08-12,Certification - Export; Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry,,50,5010,Small,43.575853986468,-83.87973701762,Bay County,26017
6162111,M10306F+P10306F+V10306F,Michigan Brand Inc.,,320 Heinlein Strasse ,Frankenmuth,MI,48734,(989) 652-2221,2021-08-12,Certification - Export; Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry,,50,5010,Small,43.315682016926,-83.73242699715,Saginaw County,26145
7215,M10307+P10307,"J.G. Food Products, Inc.",026015438,14336 Rick Dr. ,Shelby Township,MI,48315,(586) 296-7330,2006-04-13,Meat Processing; Poultry Processing,Rinaldi Sausage,50,5034,Small,42.676812015789,-82.985731020097,Macomb County,26099
7216,M10312,Balkan Meat Inc.,,19625 Van Dyke Ave ,Detroit,MI,48234,(313) 368-9888,2021-08-11,Meat Processing,,50,5008,Very Small,42.43927897999,-83.024771997251,Wayne County,26163
7217,M10315+P10315,Athena Foods,,23100 Telegraph Road ,Southfield,MI,48034,,2013-05-02,Meat Processing; Poultry Processing,Athena Foods,50,5034,Very Small,42.458721013953,-83.27777899023,Oakland County,26125
1567,M1037+P17986+V1037,Michael's Provision,,317 Lindsey Street ,Fall River,MA,02720,(508) 672-0982,2025-10-16,Certification - Export; Meat Processing; Poultry Processing,Michael's Provision,60,6029,Small,41.720759482924,-71.151917712368,Bristol County,25005
2770,M104+P104+V104,"OSI Industries, LLC",,711 Industrial Dr. ,West Chicago,IL,60185,(630) 562-3627,2021-10-15,Certification - Export; Meat Processing; Poultry Processing,"OSI West Chicago, a division of OSI Industries< LLC; Otto & Sons West Chicago, a Div. of OSI Indust., LLC",50,5005,Small,41.893873988601,-88.231664983664,DuPage County,17043
6167993,M1041,Cool Springs Farm and Meat LLC,,1041 Disher Road ,yadkinville ,NC,27055,(336) 835-5377,2024-10-28,Meat Processing; Meat Slaughter,,80,80NC,Very Small,36.093899955085,-80.65767895461,Yadkin County,37197
123401,M1044G+P136G,"OSI Industries, LLC",,2088 Geneva Dr. ,Geneva,IL,60502,(630) 402-2300,2017-02-01,Meat Processing; Poultry Processing,On-Cor Frozen Foods; Redi-Serve Foods,50,5005,Small,41.894270997445,-88.268858002624,Kane County,17089
1909,M1045+P316,Nestle Professional,,2621 W. 25th Street ,Cleveland,OH,44113,(216) 861-8350,2021-07-30,Meat Processing; Poultry Processing,Minor's,50,5021,Small,41.476254002879,-81.698239008756,Cuyahoga County,39035
3563,M1046+P1046+V1046,S & S Meat Co.,,2501 Guinotte Avenue ,Kansas City,MO,64120,(816) 241-4700,2021-07-22,Meat Processing; Poultry Processing; Voluntary Processing - Meat,,35,3507,Small,39.118352010436,-94.552118030634,Jackson County,29095
3230,M104I+P104I+V104i,"OSI Industries, LLC",,21876 North Highway 59 ,Oakland,IA,51560,(712) 566-1300,2017-02-19,Meat Processing; Poultry Processing,,25,2518,Large,41.330144983404,-95.387224981276,Pottawattamie County,19155
4815,M104U+P104U,"OSI Industries, LLC",,4980 West 9470 South ,West Jordan,UT,84081,(801) 280-0166,2019-07-06,Meat Processing; Poultry Processing,"Otto & Sons West Jordan, a division of OSI Industries, LLC",15,1531,Small,40.57934573405,-112.009745299987,Salt Lake County,49035
2771,M105+P5731,"US Foods, Inc.",,2600 N. Church Rd. ,Aurora,IL,60502,(630) 898-1900,2021-10-04,Meat Processing; Poultry Processing,Stock Yards Meat Packing Company,50,5006,Small,41.807904998682,-88.285313019662,Kane County,17089
123084,M1050+P1050,Fernandez Meat Processing LLC,,100 Henderson Bend Rd. NW ,Calhoun,GA,30701,(706) 313-3580,2021-11-10,Meat Processing; Poultry Processing,,85,8507,Very Small,34.520443014112,-84.943041030757,Gordon County,13129
4834,M1051+P2409,Velmar Foods,,3812 W Clarendon Ave ,Phoenix,AZ,85019,(602) 272-6677,2022-01-13,Meat Processing; Poultry Processing,Arizona Gold LTD; Red Steer Meats; Velmar Food Services,05,0504,Very Small,33.492544076169,-112.140625199369,Maricopa County,04013
14058,M1052,Georgia Premium Meats,,1699 Hwy 27N ,Colquitt,GA,39837,(229) 758-8600,2022-01-19,Meat Processing; Meat Slaughter,,85,85GA,Very Small,31.239753999393,-84.784054013334,Miller County,13201
5955,M1053+P4169,Longhorn Barbecue Production Center,,10420 E. Montgomery ,Spokane,WA,99206,(509) 922-0702,2016-04-14,Meat Processing; Poultry Processing,,15,1525,Small,47.680106981508,-117.26487102791,Spokane County,53063
1910,M1055+V1055,"Rudolph Foods Company, Inc.",,6575 Bellefontaine Rd. ,Lima,OH,45804,(419) 648-3611,2021-08-17,Certification - Export; Meat Processing,"Rudolph Foods Co, Inc.",50,5032,Small,40.69599101818,-83.981521988279,Allen County,39003
6166892,M1056,AIA USA,,1699 Veronesi Drive ,Harrisonburg,VA,22802,(540) 282-0820,2023-10-10,Meat Processing,,80,80VA,Small,38.455785,-78.867725,City of Harrisonburg,
3285,M1058+P45+V1058,"ConAgra Brands, Inc.",828688189,1023 S. Fourth Street ,Council Bluffs,IA,51503-6555,(712) 322-0203,2022-02-18,Certification - Export; Meat Processing; Poultry Processing,,25,2518,Large,41.250580018969,-95.849956998532,Pottawattamie County,19155
3565,M1059+P9,"Conagra Brands (Conagra Foods Packaged Foods, LLC)",828688189,200 Banquet Drive ,Marshall,MO,65340,(660) 886-3301,2017-02-17,Meat Processing; Poultry Processing,,35,3508,Large,39.122354437867,-93.199412621448,Saline County,29195
6166894,M1060+P1060,Carnico Foods,,916 Anderson Rd ,Litchfield,MI,49252,(517) 283-6328,2023-09-11,Meat Processing; Poultry Processing,,50,5034,Very Small,42.032024013825,-84.759107038732,Hillsdale County,26059
124458,M1061+P1061,Happy Valley Processing Inc.,,206 Hobbs Mill Road ,Dearing,GA,30808,(706) 595-3777,2022-04-28,Meat Processing; Meat Slaughter; Poultry Processing,Ole Timey Meat Shop,85,85GA,Very Small,33.369051987943,-82.464943007783,McDuffie County,13189
3998,M10620+V10620,"G.E. Hawthorn Meat Company, Inc.",,164 Guy Hawthorn Lane ,Hot Springs,AR,71901,(501) 762-2661,2022-03-24,Meat Processing; Meat Slaughter,,35,3520,Very Small,34.497024228096,-92.999466272536,Garland County,05051
4000,M10624,Arkansas Department of Corrections,,Hwy 388 and 65 South Cummins Unit USDA Cold Storage,Grady,AR,71644,(870) 850-8751,2021-03-30,Meat Processing; Meat Slaughter,,35,3514,Small,34.05226842,-91.58397651,Lincoln County,05079
5956,M1063,"Hawaii Beef Producers, LLC",,2 Old Plantation Road ,Paauilo,HI,96776,(808) 776-1109,2021-07-15,Meat Processing; Meat Slaughter,Hawaii Big Island Beef,15,1506,Very Small,20.039269,-155.368277,Hawaii County,15001
4003,M10646+P10646,Morrilton Packing Co.,,51 Blue Diamond Drive ,Morrilton,AR,72110,(501) 354-2474,2021-07-13,Meat Processing; Poultry Processing,Petit Jean Meats,35,3520,Small,35.171644135924,-92.712419448752,Conway County,05029
3897,M10647+P10647,"Famous Chili, Inc.",,1421 North 7th Street ,Fort Smith,AR,72901,,2021-07-28,Meat Processing; Poultry Processing,,35,3505,Very Small,35.398027061204,-94.413556956879,Sebastian County,05131
5958,M1065+P1065,"L&M Enterprises, Inc.",,Tun Joaquin Doi Road-Feddos Lane ,Saipan,MP,96950,(670) 234-6735,2020-06-17,Meat Processing,Gusto Products,15,1506,Very Small,15.14560509,145.72174539,,
4004,M10650+P10650+V10650,Key's Family Butcher Shop,,2900 Oliver Springs Rd ,Van Buren,AR,72956,(479) 474-1645,2021-07-13,Identification - Meat; Identification - Poultry; Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Meat; Voluntary Processing - Rabbit; Voluntary Slaughter - Meat; Voluntary Slaughter - Rabbit,,35,3505,Very Small,35.478787620309,-94.335580866009,Crawford County,05033
4010,M10669+P10669,"Randall Meat Company, Inc.",,500 B. Albert Pike ,Hot Springs,AR,71913,(501) 623-5587,2018-01-21,Meat Processing; Poultry Processing,,35,3520,Very Small,34.496587447122,-93.074918823817,Garland County,05051
6165582,M107,"Cuba Processing Plant, LLC",117635314,2141 Highway CC ,Cuba,MO,65453,(314) 757-7694,2023-02-14,Meat Processing; Meat Slaughter,Oak Hill Meats and Processing,35,3513,Very Small,38.201727992018,-91.405875036216,Crawford County,29055
1568,M1074+P1074+V1074,Norpaco Inc.,,80 Bysiewicz Drive ,Middletown,CT,06457,(860) 632-2299,2024-07-15,Certification - Export; Meat Processing; Poultry Processing,,60,6006,Small,41.585252020315,-72.723437972704,Lower Connecticut River Valley Planning Region,
4703,M10754+P10754+V10754,"Brimhall Foods Co., Inc",101811388,3045 Bartlett Corporate Drive ,Bartlett,TN,38133,(901) 377-9016,2022-03-30,Certification - Export; Food Inspection; Identification - Meat; Identification - Poultry; Meat Processing; Poultry Processing; Voluntary Processing - Poultry,"B F COMPANY INC.; BFC, Inc; Brimhall Foods Co Inc",90,9023,Small,35.2083769884,-89.81291797469,Shelby County,47157
